ts,host,user,event,attempts,severity,ip,file,proc,dst,message,geo,notes,source,hour,day_of_week,month,is_weekend,is_off_hours,message_length,has_ip,has_error,has_attempts,is_suspicious,is_high_risk
2027-02-04T11:01:40Z,CORE_BANK-52-dr.core.banking,amara_middleton54,Detection,0.0,MEDIUM,88.137.143.189,,chrome.exe,,Detection: amara_middleton54 performed transfer operation,AE,THREAT_BASELINE_QUAE,crowdstrike,11,3,2,0,0,57,0,0,0,0,0
2026-10-11T22:46:29Z,PROXY-83.secure.bank,svc_replication_prod99,workflow_run,0.0,LOW,49.62.37.123,,chrome.exe,BRANCH-92-dev:5432,workflow_run: svc_replication_prod99 performed clearing operation,,ANOMALY_BASELINE_ASPE,github_actions,22,6,10,1,1,65,0,0,0,0,0
2026-11-04T00:43:31Z,OPS-44,svc_monitor45,302015,0.0,LOW,118.5.198.52,,explorer.exe,,,,THREAT_BASELINE_OPTI,cisco_asa,0,2,11,0,1,0,0,0,0,0,0
2026-04-09T04:44:51Z,CRM-05.secure.bank,whuerta,1,0.0,LOW,99.178.101.28,/etc/iure/id.conf,explorer.exe,,Process creation: explorer.exe with command line: netstat -tulpn | grep LISTEN,,COMPLIANCE_BASELINE_DELE,sysmon,4,3,4,0,1,78,0,0,0,0,0
2026-05-21T19:26:55Z,AUDIT-80-prod.core.banking,david_carpenter,SignIn,17.0,CRITICAL,216.33.40.178,C:\Windows\Temp\tenetur.txt,lsass.exe,,Sign-in activity for david_carpenter from IP 216.33.40.178,Toronto,AUDIT_BRUTE_FORCE_URGENT_HOWE,azure_ad,19,3,5,0,1,58,1,0,1,1,1
2026-10-28T02:14:44Z,DB-25.bank.internal,npathak,4672,0.0,HIGH,160.160.249.165,,sshd,,4672: npathak performed transaction operation,,ANOMALY_SUSPICIOUS_URGENT_FACE,windows_security,2,2,10,0,1,45,0,0,0,1,1
2027-01-27T12:54:36Z,BRANCH-12,jack_ellis,Audit,0.0,LOW,10.106.172.229,,cmd.exe,ATM-81-dev.core.banking:80,Audit log: delete performed by jack_ellis,"Zurich, CH",GT_BASELINE_ANIM,azure_ad,12,2,1,0,0,41,0,0,0,0,0
2026-06-02T23:55:14Z,PAYMENT-54.bank.internal,jill_roberts,Blocked,0.0,MEDIUM,192.168.15.253,C:\Windows\Temp\lose.mov,docker,,Blocked: jill_roberts performed reconciliation operation,,COMPLIANCE_BASELINE_ALIA,sentinel_one,23,1,6,0,1,56,0,0,0,0,0
2026-06-09T01:52:25Z,HR-76-sandbox,brian.pillay,ssl,0.0,MEDIUM,,\\fileserver\share\Repellat\cum.mp4,svchost.exe_v2.7,,ssl: brian.pillay performed balance operation,,GT_BASELINE_STOC,zeek,1,1,6,0,1,45,0,0,0,0,0
2026-03-02T08:29:01Z,MON-18-prod,charles_brady,MailItemsAccessed,0.0,LOW,10.0.177.162,,EXCEL.EXE,AUDIT-34.core.banking:1433,MailItemsAccessed: charles_brady performed swift operation,,COMPLIANCE_BASELINE_SIT,office365,8,0,3,0,0,58,0,0,0,0,0
2026-12-15T00:49:25Z,RISK-94,dean.nelson,Send,0.0,LOW,83.37.100.120,,sshd,,Send: dean.nelson performed balance operation,AE,COMPLIANCE_BASELINE_QUO,office365,0,1,12,0,1,45,0,0,0,0,0
2026-10-02T16:52:46Z,CORE_BANK-04.bank.internal,wakeeta_berry,Quarantine,0.0,LOW,67.87.16.187,,sshd_v1.3,,Quarantine: wakeeta_berry performed payment operation,Hong Kong,THREAT_BASELINE_EXPE,crowdstrike,16,4,10,0,0,53,0,0,0,0,0
2026-11-26T19:20:49Z,FS-45.secure.bank,svc_deploy,action_execution,0.0,LOW,186.122.174.252,,EXCEL.EXE,HR-16.bank.internal:5432,action_execution: svc_deploy performed settlement operation,,SEC_BASELINE_EXAC,github_actions,19,3,11,0,1,59,0,0,0,0,0
2026-03-28T07:00:56Z,CORE-74-dr,zinal_dhingra,FileUploaded,0.0,LOW,190.254.137.235,,python.exe_v9.1,BRANCH-38-dev:8443,FileUploaded: zinal_dhingra performed audit operation,,GT_BASELINE_REIC,sharepoint,7,5,3,1,1,53,0,0,0,0,0
2026-04-12T07:03:35Z,,skapur84,106023,0.0,LOW,172.19.54.39,Z:\Finance\2026-03-17\third.json,chrome.exe,BRANCH-42.financial.local:3306,106023: skapur84 performed payment operation,"Sydney, AU",THREAT_BASELINE_WHEN,cisco_asa,7,6,4,1,1,44,0,0,0,0,0
2026-03-22T11:46:49Z,HR-52-dev,jessica_terry,SQL_Injection,0.0,LOW,192.168.169.206,,tomcat9.exe_v2.5,,SQL_Injection: jessica_terry performed clearing operation,Frankfurt,GT_BASELINE_MAIO,cloud_waf,11,6,3,1,0,57,0,0,0,0,0
2026-10-23T02:47:43Z,DB-89,rperez24,302015,0.0,LOW,192.168.103.235,/opt/banking/financial/bin/magni.wav,sshd,,302015: rperez24 performed balance operation,,AUDIT_BASELINE_VITA,cisco_asa,2,4,10,0,1,44,0,0,0,0,0
2026-03-10T19:58:56Z,BRANCH-75,cboase,PROCTITLE,0.0,LOW,150.216.210.228,,EXCEL.EXE,WKS-84-prod.core.banking:445,PROCTITLE: cboase performed settlement operation,"Toronto, CA",COMPLIANCE_BASELINE_ODIO,auditd,19,1,3,0,1,48,0,0,0,0,0
2026-07-18T09:16:15Z,DC-55.secure.bank,ikshita.owens,smb_files,0.0,LOW,87.71.4.4,,nginx.exe,core-bank.ravel-uppal.com:3306,smb_files: ikshita.owens performed audit operation,,ANOMALY_BASELINE_MEAS,zeek,9,5,7,1,0,50,0,0,0,0,0
2026-05-26T11:48:32Z,OPS-03.bank.internal,rreed,EXECVE,0.0,MEDIUM,216.247.0.8,,powershell.exe_v6.0,DC-25:5432,EXECVE: rreed performed clearing operation�,Tokyo,GT_BASELINE_NECE,auditd,11,1,5,0,0,43,0,0,0,0,0
2026-04-01T11:05:56Z,ATM-01.core.banking,sshepherd83,11,0.0,LOW,10.114.44.197,,powershell.exe,ledger.nash.com:5432,11: sshepherd83 performed clearing operation,,COMPLIANCE_BASELINE_ALIQ,sysmon,11,2,4,0,0,44,0,0,0,0,0
2027-02-03T20:31:26Z,PAY-57,daniel_gutierrez,workflow_run,0.0,HIGH,112.143.197.233,C:\Users\jordan.khurana\Documents\too.csv,prometheus_v9.7,,workflow_run: daniel_gutierrez performed transaction operation,New York,AUDIT_SUSPICIOUS_URGENT_NO,github_actions,20,2,2,0,1,62,0,0,0,1,1
2026-12-25T06:05:55Z,FS-97-uat.bank.internal,nitara_malhotra,Path_Traversal,0.0,LOW,188.21.116.206,,tomcat9.exe,,Path_Traversal: nitara_malhotra performed swift operation,DE,ANOMALY_BASELINE_IN,cloud_waf,6,4,12,0,1,57,0,0,0,0,0
2026-10-09T14:35:42Z,GW-60,svc_deploy_prod,Quarantine,0.0,LOW,185.62.162.250,/etc/reprehenderit/quos.conf,lsass.exe,,Quarantine: svc_deploy_prod performed balance operation,Sydney,THREAT_BASELINE_NON,crowdstrike,14,4,10,0,0,55,0,0,0,0,0
2026-09-05T19:48:05Z,TRADING-63.secure.bank,adam_gallagher,Threat,0.0,HIGH,192.168.88.247,,python.exe,COMP-73:9200,Threat: adam_gallagher performed settlement operation,"Tokyo, JP",SEC_SUSPICIOUS_URGENT_EUM,sentinel_one,19,5,9,1,1,53,0,0,0,1,1
2026-10-03T05:30:41Z,CORE-27,patrick_bhat,SignIn,11.0,CRITICAL,172.23.37.247,,powershell.exe_v8.4,WKS-34.bank.internal:9200,Sign-in activity for patrick_bhat from IP 172.23.37.247,,AUDIT_BRUTE_FORCE_URGENT_VITA,azure_ad,5,5,10,1,1,55,1,0,1,1,1
2026-07-03T13:56:27Z,DB-09-dev.financial.local,rparsa,FileUploaded,0.0,LOW,7.223.204.234,,WINWORD.EXE,,,,AUDIT_BASELINE_ISTE,sharepoint,13,4,7,0,0,0,0,0,0,0,0
2026-05-31T02:12:55Z,,svc_etl_prod,FileDownloaded,0.0,MEDIUM,156.134.117.102,,sshd,,FileDownloaded: svc_etl_prod performed swift operation,Paris,ANOMALY_BASELINE_MAXI,office365,2,6,5,1,1,54,0,0,0,0,0
2026-09-17T11:08:13Z,MON-39.core.banking,svc_monitor_prod,smb_files,0.0,CRITICAL,10.28.243.153,,powershell.exe,FINANCE-37-uat:80,smb_files: svc_monitor_prod performed swift operation,Frankfurt,COMPLIANCE_HIGH_RISK_URGENT_BILL,zeek,11,3,9,0,0,53,0,0,0,1,1
2026-05-03T04:38:55Z,CORE-12,sysadmin,DeleteUser,0.0,LOW,4.178.14.72,,tomcat9.exe_v2.0,FS-19.financial.local:443,DeleteUser: sysadmin performed payment operation,AU,AUDIT_BASELINE_VERO,aws_cloudtrail,4,6,5,1,1,48,0,0,0,0,0
2026-09-22T12:49:34Z,TRADING-29,emanne51,action_execution,0.0,CRITICAL,54.230.38.50,,OUTLOOK.EXE,,action_execution: emanne51 performed audit operation,US,AUDIT_HIGH_RISK_URGENT_AD,github_actions,12,1,9,0,0,52,0,0,0,1,1
2026-08-29T02:33:38Z,HR-07,internal_audit,106023,0.0,LOW,172.25.150.78,/etc/really/iusto.conf,prometheus,,106023: internal_audit performed clearing operation,Sydney,GT_BASELINE_SHOR,cisco_asa,2,5,8,1,1,51,0,0,0,0,0
2026-03-27T23:10:51Z,RISK-28-uat.core.banking,timothy_bhavsar,job_execution,0.0,HIGH,180.168.91.148,,nginx.exe_v5.0,CORE_BANK-73.financial.local:1433,job_execution: timothy_bhavsar performed clearing operation,,THREAT_SUSPICIOUS_URGENT_SAPI,github_actions,23,4,3,0,1,59,0,0,0,1,1
2026-04-10T01:10:36Z,DB-35-dr.bank.internal,charan_jenkins33,SQL_Injection,0.0,LOW,181.218.196.225,,systemd,CRM-53.core.banking:443,SQL_Injection: charan_jenkins33 performed balance operation,GB,ANOMALY_BASELINE_ID,cloud_waf,1,4,4,0,1,59,0,0,0,0,0
2026-06-18T14:55:18Z,PAYMENT-92-dr,svc_cicd_prod,ApplicationManagement,0.0,MEDIUM,172.28.233.208,C:\Windows\System32\exactly.xls,OUTLOOK.EXE,,ApplicationManagement: svc_cicd_prod performed balance operation,"Zurich, CH",ANOMALY_BASELINE_DOLO,azure_ad,14,3,6,0,0,64,0,0,0,0,0
2026-12-13T12:37:55Z,DC-08,dkara81,action_execution,0.0,HIGH,10.6.29.37,,cmd.exe,,,"Tokyo, JP",AUDIT_SUSPICIOUS_URGENT_EVEN,github_actions,12,6,12,1,0,0,0,0,0,1,1
2026-06-06T16:16:23Z,TRADING-98,zachary_gupta43,URL,0.0,LOW,68.217.87.98,\\fileserver\share\Dolorem\modi.mp4,WINWORD.EXE,,URL: zachary_gupta43 performed swift operation,,AUDIT_BASELINE_ARCH,palo_alto,16,5,6,1,0,46,0,0,0,0,0
2026-08-16T04:52:20Z,CORE-57-prod,urvashi_seth,4672,0.0,MEDIUM,199.89.207.225,,OUTLOOK.EXE,,4672: urvashi_seth performed swift operation,"Mumbai, IN",THREAT_BASELINE_QUIC,windows_security,4,6,8,1,1,44,0,0,0,0,0
2026-12-21T13:11:04Z,ATM-47,bryan_mcknight,workflow_run,0.0,HIGH,,,explorer.exe,TRADING-74-sandbox.secure.bank:27017,workflow_run: bryan_mcknight performed reconciliation operation,Dubai,ANOMALY_SUSPICIOUS_URGENT_DIRE,github_actions,13,0,12,0,0,63,0,0,0,1,1
2026-04-11T05:12:56Z,COMP-54.financial.local,lbutler,TRAFFIC,0.0,LOW,10.128.39.140,,svchost.exe_v6.0,,TRAFFIC: lbutler performed reconciliation operation,,AUDIT_BASELINE_YET,palo_alto,5,5,4,1,1,51,0,0,0,0,0
2027-02-16T07:32:34Z,GW-24-prod,mblake,Quarantine,0.0,LOW,219.93.243.8,,powershell.exe,MON-11.core.banking:27017,Quarantine: mblake performed transfer operation,,SEC_BASELINE_REPU,crowdstrike,7,1,2,0,1,47,0,0,0,0,0
2026-08-29T05:38:16Z,HR-91-prod,darika_begum,FileDeleted,0.0,HIGH,50.159.43.179,,python.exe,,FileDeleted: darika_begum performed transaction operation,,THREAT_SUSPICIOUS_URGENT_DICT,sharepoint,5,5,8,1,1,57,0,0,0,1,1
2026-03-27T13:43:35Z,BRANCH-12,eta.price29,106001,0.0,MEDIUM,130.57.93.56,,cmd.exe,,106001: eta.price29 performed payment operation,Toronto,THREAT_BASELINE_ITAQ,cisco_asa,13,4,3,0,0,47,0,0,0,0,0
2026-04-02T11:59:42Z,DB-45-dev.core.banking,svc_audit_prod,ssl,0.0,LOW,81.162.36.255,,prometheus,WKS-01:22,ssl: svc_audit_prod performed transfer operation,CA,GT_BASELINE_ITAQ,zeek,11,3,4,0,0,48,0,0,0,0,0
2026-06-04T13:20:58Z,MON-46-dev,andrew.barnes,12,0.0,LOW,10.126.140.219,,sqlservr.exe_v5.9,,12: andrew.barnes performed swift operation,,THREAT_BASELINE_ID,sysmon,13,3,6,0,0,43,0,0,0,0,0
2027-01-21T17:29:33Z,CORE_BANK-23-uat.financial.local,,Send,0.0,LOW,10.251.188.217,C:\Users\teerth.saha33\Documents\sed.txt,cmd.exe_v7.0,,Send: heather_blake48 performed settlement operation,DE,COMPLIANCE_BASELINE_MAIO,office365,17,3,1,0,0,52,0,0,0,0,0
2026-07-02T18:15:50Z,HR-49-uat.core.banking,pranav_badal,Suspicious,0.0,LOW,192.168.83.52,,systemd_v8.8,,Suspicious: pranav_badal performed balance operation,,GT_BASELINE_HUSB,sentinel_one,18,3,7,0,0,52,0,0,0,0,0
2026-11-28T14:11:43Z,COMP-99-uat,svc_reporting_prod39,shell_in_container,0.0,LOW,47.97.149.56,,lsass.exe,,shell_in_container: svc_reporting_prod39 performed reconciliation operation,,ANOMALY_BASELINE_VERI,falco,14,5,11,1,0,75,0,0,0,0,0
2026-09-11T20:45:25Z,OPS-32.core.banking,nsibal,4625,690.0,CRITICAL,10.140.69.182,/var/log/live/scientist.mp4.log,svchost.exe,,"An account failed to log on. Account: nsibal, Source IP: 10.140.69.182",,AUDIT_BRUTE_FORCE_URGENT_OMNI,windows_security,20,4,9,0,1,70,1,1,1,1,1
2026-12-10T08:25:43Z,OPS-53-sandbox,yatin.sangha,conn,0.0,LOW,91.17.203.214,,OUTLOOK.EXE,DC-81-dr:3306,conn: yatin.sangha performed clearing operation,Dubai,AUDIT_BASELINE_ATQU,zeek,8,3,12,0,0,47,0,0,0,0,0
2026-04-10T20:03:39Z,PROXY-66.secure.bank,fraud_analyst,10,0.0,LOW,172.22.37.140,,python.exe,,Process accessed: python.exe accessed powershell.exe,,ANOMALY_BASELINE_ACCU,sysmon,20,4,4,0,1,52,0,0,0,0,0
2026-04-13T00:19:10Z,CORE_BANK-12.bank.internal,treasury,workflow_run,0.0,LOW,192.168.173.48,,WINWORD.EXE_v10.4,,workflow_run: treasury performed clearing operation,Zurich,THREAT_BASELINE_VERI,github_actions,0,0,4,0,1,51,0,0,0,0,0
2027-02-05T09:32:33Z,CRM-85,lisa_edwin,302015,0.0,LOW,63.94.183.117,Z:\Finance\2026-02-20\facilis.tiff,sqlservr.exe,COMP-33-uat:9200,302015: lisa_edwin performed reconciliation operation,,GT_BASELINE_TOTA,cisco_asa,9,4,2,0,0,53,0,0,0,0,0
2026-10-25T23:27:06Z,OPS-40,admin38,DeleteUser,0.0,LOW,175.247.5.165,,tomcat9.exe,crm.loke-bedi.com:8443,DeleteUser: admin38 performed transaction operation,"Hong Kong, HK",AUDIT_BASELINE_DELE,aws_cloudtrail,23,6,10,1,1,51,0,0,0,0,0
2026-11-30T20:22:03Z,DC-06-uat,trhodes,THREAT,0.0,LOW,192.168.219.69,,java.exe,,THREAT: trhodes performed settlement operation,HK,SEC_BASELINE_VERO,palo_alto,20,0,11,0,1,46,0,0,0,0,0
2026-06-06T10:17:21Z,PROXY-70,cpatel,TRAFFIC,0.0,LOW,192.168.246.85,,,,TRAFFIC: cpatel performed transfer operation,Sydney,AUDIT_BASELINE_MEDI,palo_alto,10,5,6,1,0,44,0,0,0,0,0
2026-03-14T04:39:23Z,SWIFT-21,rjani,4702,0.0,LOW,172.30.200.71,/etc/ipsam/quas.conf,EXCEL.EXE,,4702: rjani performed audit operation,Mumbai,AUDIT_BASELINE_SIT,windows_security,4,5,3,1,1,37,0,0,0,0,0
2026-07-29T00:12:41Z,APP-13-dr.secure.bank,svc_secrets_prod,22,0.0,LOW,10.221.43.186,C:\Windows\System32\really.mov,EXCEL.EXE,,22: svc_secrets_prod performed settlement operation,AU,GT_BASELINE_IPSA,sysmon,0,2,7,0,1,51,0,0,0,0,0
2026-12-18T05:49:21Z,CORE-45-sandbox.secure.bank,jwalsh,job_execution,0.0,MEDIUM,172.26.190.136,C:\Users\tom_steele25\Documents\either.xls,sshd_v6.9,,job_execution: jwalsh performed clearing operation,IN,COMPLIANCE_BASELINE_MOLE,github_actions,5,4,12,0,1,50,0,0,0,0,0
2026-05-24T01:49:43Z,PAY-21-dev.core.banking,pchaudhry89,ApplicationManagement,0.0,LOW,192.168.132.222,,chrome.exe,,ApplicationManagement: pchaudhry89 performed balance operation,Tokyo,THREAT_BASELINE_REIC,azure_ad,1,6,5,1,1,62,0,0,0,0,0
2026-09-02T15:22:47Z,DC-36,qasim_roberts,CreateAccessKey,0.0,MEDIUM,181.144.123.96,,prometheus,RISK-01-dev:1433,CreateAccessKey: qasim_roberts performed transaction operation,,COMPLIANCE_BASELINE_PERS,aws_cloudtrail,15,2,9,0,0,62,0,0,0,0,0
2026-10-02T11:45:42Z,RISK-25-uat,gail.ward,CreateAccessKey,0.0,LOW,10.161.82.236,,svchost.exe,PAY-30-uat:8080,CreateAccessKey: gail.ward performed payment operation,"Paris, FR",AUDIT_BASELINE_INCI,aws_cloudtrail,11,4,10,0,0,54,0,0,0,0,0
2026-12-26T16:20:20Z,DC-60,trading_user54,XSS,0.0,LOW,158.131.150.118,/etc/dolor/production.conf,cmd.exe,BRANCH-10-sandbox.financial.local:9200,XSS: trading_user54 performed reconciliation operation,,THREAT_BASELINE_FEEL,cloud_waf,16,5,12,1,0,54,0,0,0,0,0
2027-01-16T22:22:59Z,CORE_BANK-27-prod.core.banking,mpuri,job_execution,0.0,MEDIUM,174.249.3.235,,cmd.exe_v2.0,,job_execution: mpuri performed clearing operation,,COMPLIANCE_BASELINE_MINU,github_actions,22,5,1,1,1,49,0,0,0,0,0
2026-10-25T21:19:48Z,DC-20,settlement,read_sensitive_file,0.0,HIGH,31.35.254.24,/opt/banking/nesciunt/bin/adipisci.tiff,cmd.exe,,read_sensitive_file: settlement performed settlement operation,,THREAT_SUSPICIOUS_URGENT_IPSA,falco,21,6,10,1,1,62,0,0,0,1,1
2026-06-23T06:51:50Z,PAY-62-dr.bank.internal,carol_choudhary,FileUploaded,0.0,LOW,118.7.128.147,,cmd.exe,payment-api.om.com:3306,FileUploaded: carol_choudhary performed transaction operation,Sydney,GT_BASELINE_AT,sharepoint,6,1,6,0,1,61,0,0,0,0,0
2026-03-07T22:07:56Z,WKS-81.bank.internal,svc_cicd,302015,0.0,MEDIUM,197.155.79.69,,powershell.exe,,302015: svc_cicd performed reconciliation operation,DE,SEC_BASELINE_FINA,cisco_asa,22,5,3,1,1,51,0,0,0,0,0
2026-07-30T12:46:19Z,BRANCH-98-uat,emoore,EXECVE,0.0,HIGH,113.198.63.214,,cmd.exe,PROXY-85-uat:445,EXECVE: emoore performed swift operation,IN,GT_SUSPICIOUS_URGENT_MY,auditd,12,3,7,0,0,40,0,0,0,1,1
invalid-timestamp,MON-54,yoshita.roberts,106001,0.0,MEDIUM,172.22.186.93,,chrome.exe,,106001: yoshita.roberts performed audit operation,,ANOMALY_BASELINE_SIT,cisco_asa,0,0,0,0,1,49,0,0,0,0,0
2026-07-26T16:25:59Z,CORE_BANK-12-sandbox,,XSS,0.0,MEDIUM,10.245.27.121,,nginx.exe,swift-gateway.mani.com:1433,XSS: shelby_ellis performed audit operation,CA,GT_BASELINE_WHIT,cloud_waf,16,6,7,1,0,43,0,0,0,0,0
2027-01-13T18:41:40Z,DB-09-uat,melanie_collins,shell_in_container,0.0,LOW,172.28.139.39,,docker,GW-46-prod:443,shell_in_container: melanie_collins performed transaction operation,,THREAT_BASELINE_RERU,falco,18,2,1,0,0,67,0,0,0,0,0
2026-10-29T09:09:41Z,ATM-27-sandbox,dschultz,Prevention,0.0,LOW,172.19.47.229,,systemd,,Prevention: dschultz performed transaction operation,FR,SEC_BASELINE_FIRE,crowdstrike,9,3,10,0,0,52,0,0,0,0,0
2026-03-01T19:21:18Z,WKS-12-dr,anthony_bolton,CreateUser,0.0,LOW,192.168.81.97,,cmd.exe,,CreateUser: anthony_bolton performed transfer operation,,GT_BASELINE_NESC,aws_cloudtrail,19,6,3,1,1,55,0,0,0,0,0
2026-10-08T13:12:03Z,FINANCE-29-sandbox.core.banking,svc_monitor,Blocked,0.0,LOW,10.174.126.72,,lsass.exe,GW-61:22,Blocked: svc_monitor performed balance operation,London,ANOMALY_BASELINE_LATE,sentinel_one,13,3,10,0,0,48,0,0,0,0,0
2026-03-08T02:49:06Z,WEB-15.bank.internal,ishita.thompson,action_execution,0.0,LOW,172.26.81.54,,sqlservr.exe_v5.3,ledger.mcmillan.com:80,action_execution: ishita.thompson performed audit operation,,SEC_BASELINE_LIKE,github_actions,2,6,3,1,1,59,0,0,0,0,0
2026-11-19T02:09:44Z,PROXY-83-uat.core.banking,internal_audit,106001,0.0,MEDIUM,145.63.77.208,\\fileserver\share\Itaque\maxime.wav,powershell.exe,OPS-21.core.banking:80,106001: internal_audit performed clearing operation,,ANOMALY_BASELINE_ET,cisco_asa,2,3,11,0,1,51,0,0,0,0,0
2025-4-23T25:2:52Z,PAYMENT-73.bank.internal,rishi_lee,Blocked,0.0,MEDIUM,93.232.106.216,/var/log/understand/dolorem.html.log,lsass.exe,,Blocked: rishi_lee performed reconciliation operation,Dubai,AUDIT_BASELINE_SIT,sentinel_one,0,0,0,0,1,53,0,0,0,0,0
2026-06-20T11:03:13Z,FINANCE-27-prod.bank.internal,darren.stephens,Threat,0.0,MEDIUM,192.168.243.53,,chrome.exe_v7.0,,Threat: darren.stephens performed balance operation,"Hong Kong, HK",GT_BASELINE_WISH,sentinel_one,11,5,6,1,0,51,0,0,0,0,0
2027-01-02T05:43:44Z,PAY-36,lmartinez,Suspicious,0.0,LOW,52.84.183.102,/etc/discussion/maybe.conf,docker,,Suspicious: lmartinez performed reconciliation operation,,ANOMALY_BASELINE_SAEP,sentinel_one,5,5,1,1,1,56,0,0,0,0,0
2026-12-08T23:21:24Z,DB-93,julie.cook78,Threat,0.0,LOW,68.40.37.212,\\fileserver\share\Ad\which.ods,chrome.exe,,Threat: julie.cook78 performed transaction operation,,AUDIT_BASELINE_MODI,sentinel_one,23,1,12,0,1,52,0,0,0,0,0
2026-07-19T07:56:51Z,AUDIT-74,parth_scott57,FileUploaded,0.0,MEDIUM,172.26.135.129,,sqlservr.exe,,FileUploaded: parth_scott57 performed settlement operation,Zurich,AUDIT_BASELINE_BELI,sharepoint,7,6,7,1,1,58,0,0,0,0,0
2027-01-31T00:57:26Z,DC-47,patrick_thomas,SQL_Injection,0.0,LOW,192.168.227.142,,powershell.exe_v10.4,,SQL_Injection: patrick_thomas performed swift operation,,GT_BASELINE_RATI,cloud_waf,0,6,1,1,1,55,0,0,0,0,0
2026-07-06T11:53:11Z,BRANCH-39-uat.core.banking,domain_admin3,106001,0.0,LOW,172.19.190.145,,WINWORD.EXE,,106001: domain_admin3 performed reconciliation operation,CA,COMPLIANCE_BASELINE_HIC,cisco_asa,11,0,7,0,0,56,0,0,0,0,0
2026-11-03T07:36:23Z,DB-22-dr,compliance,106023,0.0,LOW,18.10.127.188,/etc/impedit/theory.conf,java.exe,FINANCE-71:27017,106023: compliance performed clearing operation,"Hong Kong, HK",COMPLIANCE_BASELINE_SHOU,cisco_asa,7,1,11,0,1,47,0,0,0,0,0
2027-01-15T15:45:50Z,TRADING-27.bank.internal,svc_audit_prod,XSS,0.0,LOW,10.7.234.180,C:\Windows\System32\vero.mov,svchost.exe_v10.2,,XSS: svc_audit_prod performed balance operation,,SEC_BASELINE_FACI,cloud_waf,15,4,1,0,0,47,0,0,0,0,0
2026-10-05T14:21:22Z,PROXY-85-sandbox,andrew_johnston27,4698,0.0,LOW,81.239.44.67,,svchost.exe,,4698: andrew_johnston27 performed balance operation,"Toronto, CA",AUDIT_BASELINE_HARU,windows_security,14,0,10,0,0,51,0,0,0,0,0
2026-04-20T05:51:56Z,AUDIT-59-prod,sysadmin,FileDeleted,0.0,MEDIUM,172.30.71.234,,EXCEL.EXE,,FileDeleted: sysadmin performed payment operation,IN,COMPLIANCE_BASELINE_LAUD,sharepoint,5,0,4,0,1,49,0,0,0,0,0
24/11/2023,FS-84.core.banking,svc_audit,SQL_Injection,0.0,LOW,153.118.241.76,C:\Users\nedwin\Documents\sit.css,kubelet,,SQL_Injection: svc_audit performed transfer operation,AE,THREAT_BASELINE_CORR,cloud_waf,0,0,0,0,1,53,0,0,0,0,0
2026-11-03T05:16:03Z,FS-24-sandbox,svc_deploy_prod77,XSS,0.0,LOW,16.238.18.137,,WINWORD.EXE,APP-41:9200,XSS: svc_deploy_prod77 performed swift operation,Dubai,THREAT_BASELINE_CLAI,cloud_waf,5,1,11,0,1,48,0,0,0,0,0
2026-07-27T01:36:00Z,PAY-60-dr,jeffery_myers,Detection,0.0,LOW,172.20.146.91,\\fileserver\share\Wind\eaque.flac,lsass.exe_v6.5,TRADING-72-dev:445,Detection: jeffery_myers performed transaction operation,,AUDIT_BASELINE_NOTH,crowdstrike,1,0,7,0,1,56,0,0,0,0,0
2026-09-24T06:56:31Z,CORE_BANK-98.bank.internal,admin,106023,0.0,HIGH,10.164.33.78,,systemd,,106023: admin performed settlement operation,New York,SEC_SUSPICIOUS_URGENT_DESI,cisco_asa,6,3,9,0,1,44,0,0,0,1,1
2026-11-09T20:34:43Z,PROXY-74-dev.secure.bank,christopher.martinez50,ApplicationManagement,0.0,LOW,10.45.197.51,C:\Windows\System32\enim.xls,explorer.exe,MON-98.bank.internal:1433,ApplicationManagement: christopher.martinez50 performed transaction operation,Mumbai,ANOMALY_BASELINE_IUST,azure_ad,20,0,11,0,1,77,0,0,0,0,0
2026-04-04T22:10:51Z,WKS-87-prod.bank.internal,megan.thornton,conn,0.0,LOW,172.24.206.57,C:\Users\jeremy.sarna\Documents\exist.avi,OUTLOOK.EXE,,conn: megan.thornton performed payment operation,Toronto,COMPLIANCE_BASELINE_AVOI,zeek,22,5,4,1,1,48,0,0,0,0,0
2026-08-09T17:30:14Z,COMP-67-dr.financial.local,domain_admin,12,0.0,LOW,84.225.110.193,C:\Users\laura_dhingra\Documents\theory.flac,chrome.exe,AUDIT-32:445,12: domain_admin performed transfer operation,Mumbai,COMPLIANCE_BASELINE_DOLO,sysmon,17,6,8,1,0,45,0,0,0,0,0
2026-07-19T20:06:43Z,TRADING-88.core.banking,lesley.suarez,DeleteUser,0.0,MEDIUM,172.29.38.43,/opt/banking/minus/bin/maintain.tiff,cmd.exe,,DeleteUser: lesley.suarez performed settlement operation,,GT_BASELINE_MAXI,aws_cloudtrail,20,6,7,1,1,56,0,0,0,0,0
2026-12-11T15:08:18Z,PROXY-96.core.banking,svc_replication93,Quarantine,0.0,LOW,35.71.66.178,,systemd,BRANCH-09:445,Quarantine: svc_replication93 performed clearing operation,,THREAT_BASELINE_QUAE,crowdstrike,15,4,12,0,0,58,0,0,0,0,0
2026-05-11T13:15:46Z,COMP-36.bank.internal,bwood,CreateUser,0.0,MEDIUM,10.219.140.51,/etc/quidem/quas.conf,sshd,DB-31-prod:3389,CreateUser: bwood performed balance operation,,SEC_BASELINE_LAUD,aws_cloudtrail,13,0,5,0,0,45,0,0,0,0,0
